Switch: edge2,405.0,0.0
Switch: edge4,405.0,0.0
Switch: edge3,405.0,0.0
host03,405.0,0.0
host01,405.0,0.0
host07,405.0,0.0
host02,405.0,0.0
Switch: edge1,405.0,0.0
host05,405.0,0.0
Switch: edge3,405.0,0.0
Switch: edge4,405.0,0.0
Switch: edge1,405.0,0.0
host04,405.0,0.0
host08,405.0,0.0
Switch: edge2,405.0,0.0
host06,405.0,0.0
Switch: edge2,410.0,0.0
Switch: edge4,410.0,0.0
Switch: edge3,410.0,0.0
host03,410.0,0.0
host01,410.0,0.0
host07,410.0,0.0
host02,410.0,0.0
Switch: edge1,410.0,0.0
host05,410.0,0.0
Switch: edge3,410.0,0.0
Switch: edge4,410.0,0.0
Switch: edge1,410.0,0.0
host04,410.0,0.8
host08,410.0,0.0
Switch: edge2,410.0,0.0
host06,410.0,0.0
Switch: edge2,500.0,0.0
Switch: edge4,500.0,0.0
Switch: edge3,500.0,0.0
host03,500.0,0.0
host01,500.0,0.0
host07,500.0,0.0
host02,500.0,0.0
Switch: edge1,500.0,0.0
host05,500.0,0.0
Switch: edge3,500.0,0.0
Switch: edge4,500.0,0.0
Switch: edge1,500.0,0.0
host04,500.0,14.4
host08,500.0,0.0
Switch: edge2,500.0,0.0
host06,500.0,0.0
Switch: edge2,505.0,0.0
Switch: edge4,505.0,0.0
Switch: edge3,505.0,0.0
host03,505.0,0.0
host01,505.0,0.0
host07,505.0,0.0
host02,505.0,0.0
Switch: edge1,505.0,0.0
host05,505.0,0.0
Switch: edge3,505.0,0.0
Switch: edge4,505.0,0.0
Switch: edge1,505.0,0.0
host04,505.0,0.0
host08,505.0,0.0
Switch: edge2,505.0,0.0
host06,505.0,0.0
Switch: edge2,510.0,0.0
Switch: edge4,510.0,0.0
Switch: edge3,510.0,0.0
host03,510.0,0.8
host01,510.0,0.0
host07,510.0,0.0
host02,510.0,0.0
Switch: edge1,510.0,0.0
host05,510.0,0.0
Switch: edge3,510.0,0.0
Switch: edge4,510.0,0.0
Switch: edge1,510.0,0.0
host04,510.0,0.0
host08,510.0,0.0
Switch: edge2,510.0,0.8
host06,510.0,0.0
Switch: edge2,600.0,0.0
Switch: edge4,600.0,0.0
Switch: edge3,600.0,0.0
host03,600.0,14.4
host01,600.0,0.0
host07,600.0,0.0
host02,600.0,0.0
Switch: edge1,600.0,0.0
host05,600.0,0.0
Switch: edge3,600.0,0.0
Switch: edge4,600.0,0.0
Switch: edge1,600.0,0.0
host04,600.0,0.0
host08,600.0,0.0
Switch: edge2,600.0,14.4
host06,600.0,0.0
Switch: edge2,605.0,0.0
Switch: edge4,605.0,0.0
Switch: edge3,605.0,0.0
host03,605.0,0.0
host01,605.0,0.0
host07,605.0,0.0
host02,605.0,0.0
Switch: edge1,605.0,0.0
host05,605.0,0.0
Switch: edge3,605.0,0.0
Switch: edge4,605.0,0.0
Switch: edge1,605.0,0.0
host04,605.0,0.0
host08,605.0,0.0
Switch: edge2,605.0,0.0
host06,605.0,0.0
Switch: edge2,610.0,0.0
Switch: edge4,610.0,0.0
Switch: edge3,610.0,0.0
host03,610.0,0.0
host01,610.0,0.0
host07,610.0,0.0
host02,610.0,0.8
Switch: edge1,610.0,0.0
host05,610.0,0.0
Switch: edge3,610.0,0.0
Switch: edge4,610.0,0.0
Switch: edge1,610.0,0.0
host04,610.0,0.0
host08,610.0,0.0
Switch: edge2,610.0,0.0
host06,610.0,0.0
Switch: edge2,700.0,0.0
Switch: edge4,700.0,0.0
Switch: edge3,700.0,0.0
host03,700.0,0.0
host01,700.0,0.0
host07,700.0,0.0
host02,700.0,14.4
Switch: edge1,700.0,0.0
host05,700.0,0.0
Switch: edge3,700.0,0.0
Switch: edge4,700.0,0.0
Switch: edge1,700.0,0.0
host04,700.0,0.0
host08,700.0,0.0
Switch: edge2,700.0,0.0
host06,700.0,0.0
Switch: edge2,705.0,0.0
Switch: edge4,705.0,0.0
Switch: edge3,705.0,0.0
host03,705.0,0.0
host01,705.0,0.0
host07,705.0,0.0
host02,705.0,0.0
Switch: edge1,705.0,0.0
host05,705.0,0.0
Switch: edge3,705.0,0.0
Switch: edge4,705.0,0.0
Switch: edge1,705.0,0.0
host04,705.0,0.0
host08,705.0,0.0
Switch: edge2,705.0,0.0
host06,705.0,0.0
Switch: edge2,710.0,0.0
Switch: edge4,710.0,0.0
Switch: edge3,710.0,0.0
host03,710.0,0.0
host01,710.0,0.8
host07,710.0,0.0
host02,710.0,0.0
Switch: edge1,710.0,0.8
host05,710.0,0.0
Switch: edge3,710.0,0.0
Switch: edge4,710.0,0.0
Switch: edge1,710.0,0.0
host04,710.0,0.0
host08,710.0,0.0
Switch: edge2,710.0,0.0
host06,710.0,0.0
Switch: edge2,800.0,0.0
Switch: edge4,800.0,0.0
Switch: edge3,800.0,0.0
host03,800.0,0.0
host01,800.0,14.4
host07,800.0,0.0
host02,800.0,0.0
Switch: edge1,800.0,14.4
host05,800.0,0.0
Switch: edge3,800.0,0.0
Switch: edge4,800.0,0.0
Switch: edge1,800.0,0.0
host04,800.0,0.0
host08,800.0,0.0
Switch: edge2,800.0,0.0
host06,800.0,0.0
Switch: edge2,805.0,0.0
Switch: edge4,805.0,0.0
Switch: edge3,805.0,0.0
host03,805.0,0.0
host01,805.0,0.0
host07,805.0,0.0
host02,805.0,0.0
Switch: edge1,805.0,0.0
host05,805.0,0.0
Switch: edge3,805.0,0.0
Switch: edge4,805.0,0.0
Switch: edge1,805.0,0.0
host04,805.0,0.0
host08,805.0,0.0
Switch: edge2,805.0,0.0
host06,805.0,0.0
Switch: edge2,810.0,0.0
Switch: edge4,810.0,0.0
Switch: edge3,810.0,0.0
host03,810.0,0.0
host01,810.0,0.0
host07,810.0,0.0
host02,810.0,0.0
Switch: edge1,810.0,0.0
host05,810.0,0.0
Switch: edge3,810.0,0.0
Switch: edge4,810.0,1.0
Switch: edge1,810.0,0.0
host04,810.0,0.0
host08,810.0,1.0
Switch: edge2,810.0,0.0
host06,810.0,0.0
Switch: edge2,900.0,0.0
Switch: edge4,900.0,0.0
Switch: edge3,900.0,0.0
host03,900.0,0.0
host01,900.0,0.0
host07,900.0,0.0
host02,900.0,0.0
Switch: edge1,900.0,0.0
host05,900.0,0.0
Switch: edge3,900.0,0.0
Switch: edge4,900.0,18.0
Switch: edge1,900.0,0.0
host04,900.0,0.0
host08,900.0,18.0
Switch: edge2,900.0,0.0
host06,900.0,0.0
Switch: edge2,905.0,0.0
Switch: edge4,905.0,0.0
Switch: edge3,905.0,0.0
host03,905.0,0.0
host01,905.0,0.0
host07,905.0,0.0
host02,905.0,0.0
Switch: edge1,905.0,0.0
host05,905.0,0.0
Switch: edge3,905.0,0.0
Switch: edge4,905.0,0.0
Switch: edge1,905.0,0.0
host04,905.0,0.0
host08,905.0,0.0
Switch: edge2,905.0,0.0
host06,905.0,0.0
Switch: edge2,910.0,0.0
Switch: edge4,910.0,1.0
Switch: edge3,910.0,0.0
host03,910.0,0.0
host01,910.0,0.0
host07,910.0,1.0
host02,910.0,0.0
Switch: edge1,910.0,0.0
host05,910.0,0.0
Switch: edge3,910.0,0.0
Switch: edge4,910.0,0.0
Switch: edge1,910.0,0.0
host04,910.0,0.0
host08,910.0,0.0
Switch: edge2,910.0,0.0
host06,910.0,0.0
Switch: edge2,1305.0,0.0
Switch: edge4,1305.0,79.0
Switch: edge3,1305.0,0.0
host03,1305.0,0.0
host01,1305.0,0.0
host07,1305.0,79.0
host02,1305.0,0.0
Switch: edge1,1305.0,0.0
host05,1305.0,0.0
Switch: edge3,1305.0,0.0
Switch: edge4,1305.0,0.0
Switch: edge1,1305.0,0.0
host04,1305.0,0.0
host08,1305.0,0.0
Switch: edge2,1305.0,0.0
host06,1305.0,0.0
Switch: edge2,1310.0,0.0
Switch: edge4,1310.0,0.0
Switch: edge3,1310.0,0.0
host03,1310.0,0.0
host01,1310.0,0.0
host07,1310.0,0.0
host02,1310.0,0.0
Switch: edge1,1310.0,0.0
host05,1310.0,0.0
Switch: edge3,1310.0,0.0
Switch: edge4,1310.0,0.0
Switch: edge1,1310.0,0.0
host04,1310.0,0.0
host08,1310.0,0.0
Switch: edge2,1310.0,0.0
host06,1310.0,0.0
