edge4,5.0,0.09350833333333335
edge3,5.0,0.0
edge2,5.0,0.0
edge1,5.0,0.0
core2,5.0,0.0
core1,5.0,0.0
edge4,100.0,1.8129166666666667
edge3,100.0,0.0
edge2,100.0,0.0
edge1,100.0,0.0
core2,100.0,0.0
core1,100.0,0.0
edge4,105.0,0.0
edge3,105.0,0.0
edge2,105.0,0.0
edge1,105.0,0.0
core2,105.0,0.0
core1,105.0,0.0
edge4,110.0,0.09541666666666648
edge3,110.0,0.09541666666666666
edge2,110.0,0.0
edge1,110.0,0.0
core2,110.0,0.0
core1,110.0,0.09541666666666666
edge4,200.0,1.7175000000000002
edge3,200.0,1.7175
edge2,200.0,0.0
edge1,200.0,0.0
core2,200.0,0.0
core1,200.0,1.7175
edge4,205.0,0.0
edge3,205.0,0.0
edge2,205.0,0.0
edge1,205.0,0.0
core2,205.0,0.0
core1,205.0,0.0
edge4,210.0,0.0
edge3,210.0,0.0954166666666667
edge2,210.0,0.0
edge1,210.0,0.0
core2,210.0,0.0
core1,210.0,0.0
edge4,300.0,0.0
edge3,300.0,1.7175
edge2,300.0,0.0
edge1,300.0,0.0
core2,300.0,0.0
core1,300.0,0.0
edge4,305.0,0.0
edge3,305.0,0.0
edge2,305.0,0.0
edge1,305.0,0.0
core2,305.0,0.0
core1,305.0,0.0
edge4,310.0,0.0
edge3,310.0,0.09541666666666648
edge2,310.0,0.09541666666666666
edge1,310.0,0.0
core2,310.0,0.0
core1,310.0,0.0954166666666667
edge4,400.0,0.0
edge3,400.0,1.7174999999999998
edge2,400.0,1.7175
edge1,400.0,0.0
core2,400.0,0.0
core1,400.0,1.7175
edge4,405.0,0.0
edge3,405.0,0.0
edge2,405.0,0.0
edge1,405.0,0.0
core2,405.0,0.0
core1,405.0,0.0
edge4,410.0,0.0
edge3,410.0,0.0
edge2,410.0,0.0954166666666667
edge1,410.0,0.0
core2,410.0,0.0
core1,410.0,0.0
edge4,500.0,0.0
edge3,500.0,0.0
edge2,500.0,1.7175
edge1,500.0,0.0
core2,500.0,0.0
core1,500.0,0.0
edge4,505.0,0.0
edge3,505.0,0.0
edge2,505.0,0.0
edge1,505.0,0.0
core2,505.0,0.0
core1,505.0,0.0
edge4,510.0,0.0
edge3,510.0,0.0
edge2,510.0,0.09541666666666648
edge1,510.0,0.09541666666666666
core2,510.0,0.09541666666666666
core1,510.0,0.0
edge4,600.0,0.0
edge3,600.0,0.0
edge2,600.0,1.7174999999999998
edge1,600.0,1.7175
core2,600.0,1.7175
core1,600.0,0.0
edge4,605.0,0.0
edge3,605.0,0.0
edge2,605.0,0.0
edge1,605.0,0.0
core2,605.0,0.0
core1,605.0,0.0
edge4,610.0,0.0
edge3,610.0,0.0
edge2,610.0,0.0
edge1,610.0,0.0954166666666667
core2,610.0,0.0
core1,610.0,0.0
edge4,700.0,0.0
edge3,700.0,0.0
edge2,700.0,0.0
edge1,700.0,1.7175
core2,700.0,0.0
core1,700.0,0.0
edge4,705.0,0.0
edge3,705.0,0.0
edge2,705.0,0.0
edge1,705.0,0.0
core2,705.0,0.0
core1,705.0,0.0
edge4,710.0,0.09541666666666648
edge3,710.0,0.0
edge2,710.0,0.0
edge1,710.0,0.09541666666666648
core2,710.0,0.0
core1,710.0,0.09541666666666648
edge4,800.0,1.7174999999999998
edge3,800.0,0.0
edge2,800.0,0.0
edge1,800.0,1.7174999999999998
core2,800.0,0.0
core1,800.0,1.7174999999999998
edge4,805.0,0.0
edge3,805.0,0.0
edge2,805.0,0.0
edge1,805.0,0.0
core2,805.0,0.0
core1,805.0,0.0
edge4,810.0,0.09541666666666693
edge3,810.0,0.0
edge2,810.0,0.09541666666666693
edge1,810.0,0.0
core2,810.0,0.0
core1,810.0,0.09541666666666693
edge4,900.0,1.7175000000000002
edge3,900.0,0.0
edge2,900.0,1.7175000000000002
edge1,900.0,0.0
core2,900.0,0.0
core1,900.0,1.7175000000000002
edge4,905.0,0.0
edge3,905.0,0.0
edge2,905.0,0.0
edge1,905.0,0.0
core2,905.0,0.0
core1,905.0,0.0
edge4,910.0,0.09541666666666693
edge3,910.0,0.0
edge2,910.0,0.09541666666666693
edge1,910.0,0.0
core2,910.0,0.0954166666666667
core1,910.0,0.0
edge4,1305.0,7.537916666666667
edge3,1305.0,0.0
edge2,1305.0,7.537916666666668
edge1,1305.0,0.0
core2,1305.0,7.537916666666668
core1,1305.0,0.0
edge4,1310.0,0.0
edge3,1310.0,0.0
edge2,1310.0,0.0
edge1,1310.0,0.0
core2,1310.0,0.0
core1,1310.0,0.0
