Switch: core1,5.0,0.0
Switch: core2,5.0,0.0
Switch: core2,5.0,0.0
Switch: edge2,5.0,0.0
Switch: edge1,5.0,0.0
Switch: edge4,5.0,0.784
Switch: edge1,5.0,0.0
Switch: core1,5.0,0.0
Switch: edge3,5.0,0.0
Switch: core1,5.0,0.0
Switch: core1,5.0,0.0
Switch: core2,5.0,0.0
Switch: edge2,5.0,0.0
Switch: edge4,5.0,0.0
Switch: core2,5.0,0.0
Switch: edge3,5.0,0.0
Switch: core1,100.0,0.0
Switch: core2,100.0,0.0
Switch: core2,100.0,0.0
Switch: edge2,100.0,0.0
Switch: edge1,100.0,0.0
Switch: edge4,100.0,15.2
Switch: edge1,100.0,0.0
Switch: core1,100.0,0.0
Switch: edge3,100.0,0.0
Switch: core1,100.0,0.0
Switch: core1,100.0,0.0
Switch: core2,100.0,0.0
Switch: edge2,100.0,0.0
Switch: edge4,100.0,0.0
Switch: core2,100.0,0.0
Switch: edge3,100.0,0.0
Switch: core1,105.0,0.0
Switch: core2,105.0,0.0
Switch: core2,105.0,0.0
Switch: edge2,105.0,0.0
Switch: edge1,105.0,0.0
Switch: edge4,105.0,0.0
Switch: edge1,105.0,0.0
Switch: core1,105.0,0.0
Switch: edge3,105.0,0.0
Switch: core1,105.0,0.0
Switch: core1,105.0,0.0
Switch: core2,105.0,0.0
Switch: edge2,105.0,0.0
Switch: edge4,105.0,0.0
Switch: core2,105.0,0.0
Switch: edge3,105.0,0.0
Switch: core1,110.0,0.0
Switch: core2,110.0,0.0
Switch: core2,110.0,0.0
Switch: edge2,110.0,0.0
Switch: edge1,110.0,0.0
Switch: edge4,110.0,0.0
Switch: edge1,110.0,0.0
Switch: core1,110.0,0.0
Switch: edge3,110.0,0.0
Switch: core1,110.0,0.8
Switch: core1,110.0,0.0
Switch: core2,110.0,0.0
Switch: edge2,110.0,0.0
Switch: edge4,110.0,0.0
Switch: core2,110.0,0.0
Switch: edge3,110.0,0.8
Switch: core1,200.0,0.0
Switch: core2,200.0,0.0
Switch: core2,200.0,0.0
Switch: edge2,200.0,0.0
Switch: edge1,200.0,0.0
Switch: edge4,200.0,0.0
Switch: edge1,200.0,0.0
Switch: core1,200.0,0.0
Switch: edge3,200.0,0.0
Switch: core1,200.0,14.4
Switch: core1,200.0,0.0
Switch: core2,200.0,0.0
Switch: edge2,200.0,0.0
Switch: edge4,200.0,0.0
Switch: core2,200.0,0.0
Switch: edge3,200.0,14.4
Switch: core1,205.0,0.0
Switch: core2,205.0,0.0
Switch: core2,205.0,0.0
Switch: edge2,205.0,0.0
Switch: edge1,205.0,0.0
Switch: edge4,205.0,0.0
Switch: edge1,205.0,0.0
Switch: core1,205.0,0.0
Switch: edge3,205.0,0.0
Switch: core1,205.0,0.0
Switch: core1,205.0,0.0
Switch: core2,205.0,0.0
Switch: edge2,205.0,0.0
Switch: edge4,205.0,0.0
Switch: core2,205.0,0.0
Switch: edge3,205.0,0.0
Switch: core1,210.0,0.0
Switch: core2,210.0,0.0
Switch: core2,210.0,0.0
Switch: edge2,210.0,0.0
Switch: edge1,210.0,0.0
Switch: edge4,210.0,0.0
Switch: edge1,210.0,0.0
Switch: core1,210.0,0.0
Switch: edge3,210.0,0.8
Switch: core1,210.0,0.0
Switch: core1,210.0,0.0
Switch: core2,210.0,0.0
Switch: edge2,210.0,0.0
Switch: edge4,210.0,0.0
Switch: core2,210.0,0.0
Switch: edge3,210.0,0.0
Switch: core1,300.0,0.0
Switch: core2,300.0,0.0
Switch: core2,300.0,0.0
Switch: edge2,300.0,0.0
Switch: edge1,300.0,0.0
Switch: edge4,300.0,0.0
Switch: edge1,300.0,0.0
Switch: core1,300.0,0.0
Switch: edge3,300.0,14.4
Switch: core1,300.0,0.0
Switch: core1,300.0,0.0
Switch: core2,300.0,0.0
Switch: edge2,300.0,0.0
Switch: edge4,300.0,0.0
Switch: core2,300.0,0.0
Switch: edge3,300.0,0.0
Switch: core1,305.0,0.0
Switch: core2,305.0,0.0
Switch: core2,305.0,0.0
Switch: edge2,305.0,0.0
Switch: edge1,305.0,0.0
Switch: edge4,305.0,0.0
Switch: edge1,305.0,0.0
Switch: core1,305.0,0.0
Switch: edge3,305.0,0.0
Switch: core1,305.0,0.0
Switch: core1,305.0,0.0
Switch: core2,305.0,0.0
Switch: edge2,305.0,0.0
Switch: edge4,305.0,0.0
Switch: core2,305.0,0.0
Switch: edge3,305.0,0.0
Switch: core1,310.0,0.8
Switch: core2,310.0,0.0
Switch: core2,310.0,0.0
Switch: edge2,310.0,0.0
Switch: edge1,310.0,0.0
Switch: edge4,310.0,0.0
Switch: edge1,310.0,0.0
Switch: core1,310.0,0.0
Switch: edge3,310.0,0.0
Switch: core1,310.0,0.0
Switch: core1,310.0,0.0
Switch: core2,310.0,0.0
Switch: edge2,310.0,0.8
Switch: edge4,310.0,0.0
Switch: core2,310.0,0.0
Switch: edge3,310.0,0.0
Switch: core1,400.0,14.4
Switch: core2,400.0,0.0
Switch: core2,400.0,0.0
Switch: edge2,400.0,0.0
Switch: edge1,400.0,0.0
Switch: edge4,400.0,0.0
Switch: edge1,400.0,0.0
Switch: core1,400.0,0.0
Switch: edge3,400.0,0.0
Switch: core1,400.0,0.0
Switch: core1,400.0,0.0
Switch: core2,400.0,0.0
Switch: edge2,400.0,14.4
Switch: edge4,400.0,0.0
Switch: core2,400.0,0.0
Switch: edge3,400.0,0.0
Switch: core1,405.0,0.0
Switch: core2,405.0,0.0
Switch: core2,405.0,0.0
Switch: edge2,405.0,0.0
Switch: edge1,405.0,0.0
Switch: edge4,405.0,0.0
Switch: edge1,405.0,0.0
Switch: core1,405.0,0.0
Switch: edge3,405.0,0.0
