vm01,5.0,9800000.0
vm02,5.0,0.0
vm03,5.0,0.0
vm04,5.0,0.0
vm05,5.0,0.0
vm06,5.0,0.0
vm07,5.0,0.0
vm08,5.0,0.0
vm01,100.0,1.9E8
vm02,100.0,0.0
vm03,100.0,0.0
vm04,100.0,0.0
vm05,100.0,0.0
vm06,100.0,0.0
vm07,100.0,0.0
vm08,100.0,0.0
vm01,105.0,0.0
vm02,105.0,0.0
vm03,105.0,0.0
vm04,105.0,0.0
vm05,105.0,0.0
vm06,105.0,0.0
vm07,105.0,0.0
vm08,105.0,0.0
vm01,110.0,0.0
vm02,110.0,1.0E7
vm03,110.0,0.0
vm04,110.0,0.0
vm05,110.0,0.0
vm06,110.0,0.0
vm07,110.0,0.0
vm08,110.0,0.0
vm01,200.0,0.0
vm02,200.0,1.8E8
vm03,200.0,0.0
vm04,200.0,0.0
vm05,200.0,0.0
vm06,200.0,0.0
vm07,200.0,0.0
vm08,200.0,0.0
vm01,205.0,0.0
vm02,205.0,0.0
vm03,205.0,0.0
vm04,205.0,0.0
vm05,205.0,0.0
vm06,205.0,0.0
vm07,205.0,0.0
vm08,205.0,0.0
vm01,210.0,0.0
vm02,210.0,0.0
vm03,210.0,1.0E7
vm04,210.0,0.0
vm05,210.0,0.0
vm06,210.0,0.0
vm07,210.0,0.0
vm08,210.0,0.0
vm01,300.0,0.0
vm02,300.0,0.0
vm03,300.0,1.8E8
vm04,300.0,0.0
vm05,300.0,0.0
vm06,300.0,0.0
vm07,300.0,0.0
vm08,300.0,0.0
vm01,305.0,0.0
vm02,305.0,0.0
vm03,305.0,0.0
vm04,305.0,0.0
vm05,305.0,0.0
vm06,305.0,0.0
vm07,305.0,0.0
vm08,305.0,0.0
vm01,310.0,0.0
vm02,310.0,0.0
vm03,310.0,0.0
vm04,310.0,1.0E7
vm05,310.0,0.0
vm06,310.0,0.0
vm07,310.0,0.0
vm08,310.0,0.0
vm01,400.0,0.0
vm02,400.0,0.0
vm03,400.0,0.0
vm04,400.0,1.8E8
vm05,400.0,0.0
vm06,400.0,0.0
vm07,400.0,0.0
vm08,400.0,0.0
vm01,405.0,0.0
vm02,405.0,0.0
vm03,405.0,0.0
vm04,405.0,0.0
vm05,405.0,0.0
vm06,405.0,0.0
vm07,405.0,0.0
vm08,405.0,0.0
vm01,410.0,0.0
vm02,410.0,0.0
vm03,410.0,0.0
vm04,410.0,0.0
vm05,410.0,1.0E7
vm06,410.0,0.0
vm07,410.0,0.0
vm08,410.0,0.0
vm01,500.0,0.0
vm02,500.0,0.0
vm03,500.0,0.0
vm04,500.0,0.0
vm05,500.0,1.8E8
vm06,500.0,0.0
vm07,500.0,0.0
vm08,500.0,0.0
vm01,505.0,0.0
vm02,505.0,0.0
vm03,505.0,0.0
vm04,505.0,0.0
vm05,505.0,0.0
vm06,505.0,0.0
vm07,505.0,0.0
vm08,505.0,0.0
vm01,510.0,0.0
vm02,510.0,0.0
vm03,510.0,0.0
vm04,510.0,0.0
vm05,510.0,0.0
vm06,510.0,1.0E7
vm07,510.0,0.0
vm08,510.0,0.0
vm01,600.0,0.0
vm02,600.0,0.0
vm03,600.0,0.0
vm04,600.0,0.0
vm05,600.0,0.0
vm06,600.0,1.8E8
vm07,600.0,0.0
vm08,600.0,0.0
vm01,605.0,0.0
vm02,605.0,0.0
vm03,605.0,0.0
vm04,605.0,0.0
vm05,605.0,0.0
vm06,605.0,0.0
vm07,605.0,0.0
vm08,605.0,0.0
vm01,610.0,0.0
vm02,610.0,0.0
vm03,610.0,0.0
vm04,610.0,0.0
vm05,610.0,0.0
vm06,610.0,0.0
vm07,610.0,1.0E7
vm08,610.0,0.0
vm01,700.0,0.0
vm02,700.0,0.0
vm03,700.0,0.0
vm04,700.0,0.0
vm05,700.0,0.0
vm06,700.0,0.0
vm07,700.0,1.8E8
vm08,700.0,0.0
vm01,705.0,0.0
vm02,705.0,0.0
vm03,705.0,0.0
vm04,705.0,0.0
vm05,705.0,0.0
vm06,705.0,0.0
vm07,705.0,0.0
vm08,705.0,0.0
vm01,710.0,0.0
vm02,710.0,0.0
vm03,710.0,0.0
vm04,710.0,0.0
vm05,710.0,0.0
vm06,710.0,0.0
vm07,710.0,0.0
vm08,710.0,1.0E7
vm01,800.0,0.0
vm02,800.0,0.0
vm03,800.0,0.0
vm04,800.0,0.0
vm05,800.0,0.0
vm06,800.0,0.0
vm07,800.0,0.0
vm08,800.0,1.8E8
vm01,805.0,0.0
vm02,805.0,0.0
vm03,805.0,0.0
vm04,805.0,0.0
vm05,805.0,0.0
vm06,805.0,0.0
vm07,805.0,0.0
vm08,805.0,0.0
vm01,810.0,1.25E7
vm02,810.0,0.0
vm03,810.0,0.0
vm04,810.0,0.0
vm05,810.0,0.0
vm06,810.0,0.0
vm07,810.0,0.0
vm08,810.0,0.0
vm01,900.0,2.25E8
vm02,900.0,0.0
vm03,900.0,0.0
vm04,900.0,0.0
vm05,900.0,0.0
vm06,900.0,0.0
vm07,900.0,0.0
vm08,900.0,0.0
vm01,905.0,0.0
vm02,905.0,0.0
vm03,905.0,0.0
vm04,905.0,0.0
vm05,905.0,0.0
vm06,905.0,0.0
vm07,905.0,0.0
vm08,905.0,0.0
vm01,910.0,0.0
vm02,910.0,1.25E7
vm03,910.0,0.0
vm04,910.0,0.0
vm05,910.0,0.0
vm06,910.0,0.0
vm07,910.0,0.0
vm08,910.0,0.0
vm01,1305.0,0.0
vm02,1305.0,9.875E8
vm03,1305.0,0.0
vm04,1305.0,0.0
vm05,1305.0,0.0
vm06,1305.0,0.0
vm07,1305.0,0.0
vm08,1305.0,0.0
vm01,1310.0,0.0
vm02,1310.0,0.0
vm03,1310.0,0.0
vm04,1310.0,0.0
vm05,1310.0,0.0
vm06,1310.0,0.0
vm07,1310.0,0.0
vm08,1310.0,0.0
